%,Without Abstraction,,,,,,With Abstraction,,,,,,Without (co-located Edge) Abstraction,,,,,
%,Average Overall Processing Time (ms),,,STDEV Overall Processing Time (ms),,,Average Overall Processing Time (ms),,,STDEV Overall Processing Time (ms),,,Average Overall Processing Time (ms),,,STDEV Overall Processing Time (ms),,
%Number of Apps,300,400,500,300,400,500,300,400,500,300,400,500,300,400,500,300,400,500
1,214.6136364,322.2272727,429.1136364,134.4648681,178.6313423,151.0047305,267.6363636,315.0227273,334.2045455,172.6985667,222.2257901,200.2868384,1987.613636,2219.357143,2277.636364,65.91333842,188.3255901,103.1422794
2,359.8409091,386.2272727,335.9545455,170.6604058,186.3899218,169.0185011,236.2954545,318.7727273,521.25,140.0731669,257.4042033,172.5821847,2064.590909,2209.204545,2345.181818,137.2682518,329.5360784,184.4245951
3,604.3409091,649.8409091,669.8409091,269.646275,216.4136804,345.0009736,536.0909091,273.6818182,606.75,167.9114964,170.1215397,359.2440464,2072.045455,2149.886364,2513.136364,217.9088731,162.1214325,1133.769399
5,1022.340909,1105.409091,1668.681818,342.6252236,211.867589,256.5884201,488.4090909,706.75,902.9545455,296.2215009,279.900408,135.1113158,2257.840909,2152.295455,2292.454545,566.78641,109.5533383,139.790783
7,1349.363636,1544.909091,2228.363636,191.5736656,336.0245574,583.8435634,569,624.8863636,944.7727273,175.2422907,244.8608733,208.5478991,2004.522727,2203.931818,2292.5,58.60251945,137.8913286,129.8660311
9,1856.045455,2492.954545,2866.931818,141.3547335,486.7458606,1140.810226,735.4545455,894.5,844.3181818,186.2683054,213.7186261,422.6066824,1985.204545,2244.590909,2519.162791,81.23539713,200.2410545,615.3537864
11,2410.159091,2641.113636,4502.727273,268.8948911,243.0954656,634.7044492,879.3181818,833.4545455,1131.454545,304.6872413,230.6673286,286.1780593,2028.022727,2179.477273,2348.318182,121.2432666,161.8854732,233.0910365
15,2983.386364,3873.931818,4232.931818,319.4139412,520.656848,446.8592931,837.0454545,909.3863636,1389.068182,302.126029,182.199637,271.2928905,2048.136364,2192.5,2340.363636,185.7001322,205.5349798,315.8019758
20,3710.340909,3994.636364,12268.81818,220.3794764,499.8616595,6376.809807,868.2727273,992.0909091,1296.068182,260.539812,188.4973405,420.9434253,2030.613636,2273.863636,2368.272727,146.7624589,411.2494626,396.7944441
